X,Y,GroundwaterStress
1658103.508,-12889.155,0.017509710836371335
1668103.508,-12889.155,0.015155689640930132
1678103.508,-12889.155,0.01811639374736413
1688103.508,-12889.155,0.025598870781030705
1698103.508,-12889.155,0.025258901777492057
1708103.508,-12889.155,0.6438670177588781
1718103.508,-12889.155,0.7674511242531488
1728103.508,-12889.155,0.027321100813215204
1738103.508,-12889.155,0.02590561628374292
1748103.508,-12889.155,0.02304703359378361
1758103.508,-12889.155,0.10342795929136957
1768103.508,-12889.155,0.016371560841666567
1778103.508,-12889.155,0.017064352531030814
1788103.508,-12889.155,0.015580024550665731
1798103.508,-12889.155,0.01147496146740531
1808103.508,-12889.155,0.011560253274444965
1818103.508,-12889.155,0.01176618451481338
1828103.508,-12889.155,0.003598252194342097
1838103.508,-12889.155,0.0
28103.508,-22889.155,0.08900421759404187
38103.508,-22889.155,0.04391329270292324
48103.508,-22889.155,0.03241567294499944
58103.508,-22889.155,0.01949895543405993
68103.508,-22889.155,0.014617585763674475
78103.508,-22889.155,0.013838114325912922
88103.508,-22889.155,0.013525192011994367
98103.508,-22889.155,0.012138702251471083
108103.508,-22889.155,0.01087229519376281
118103.508,-22889.155,0.010250715088069852
128103.508,-22889.155,0.009041150990160977
138103.508,-22889.155,0.007531354132030764
148103.508,-22889.155,0.006427050922167618
158103.508,-22889.155,0.006223289973865659
168103.508,-22889.155,0.006052397049894185
178103.508,-22889.155,0.005983176574603243
188103.508,-22889.155,0.006249033125833365
198103.508,-22889.155,0.006670388716221948
208103.508,-22889.155,0.007302942165480941
218103.508,-22889.155,0.10105075460302623
228103.508,-22889.155,0.008131299588797328
238103.508,-22889.155,0.008925540834960556
248103.508,-22889.155,0.012414283993444561
258103.508,-22889.155,0.013847111427509717
268103.50800000003,-22889.155,0.014558662549170613
278103.50800000003,-22889.155,0.016048280936667558
288103.50800000003,-22889.155,0.018556027982895344
298103.50800000003,-22889.155,0.0197966398822683
308103.50800000003,-22889.155,0.018449310916556494
318103.50800000003,-22889.155,0.018979203796150333
328103.50800000003,-22889.155,0.019462759002202304
338103.508,-22889.155,0.01774134823426079
348103.508,-22889.155,0.014978821993104135
358103.508,-22889.155,0.012310739315530013
368103.508,-22889.155,0.011214549099014266
378103.508,-22889.155,0.010369809669900245
388103.508,-22889.155,0.010578355204022463
398103.508,-22889.155,0.01110294343411993
408103.508,-22889.155,0.011062170441912494
418103.508,-22889.155,0.011255946167633037
428103.508,-22889.155,0.012851657545057496
438103.508,-22889.155,0.015046066226425838
448103.508,-22889.155,0.016681198430499828
458103.508,-22889.155,0.01894576370177612
468103.508,-22889.155,0.023058739290701274
478103.508,-22889.155,0.02465627089099213
488103.508,-22889.155,0.03103625605047132
498103.508,-22889.155,0.04976718144764423
508103.508,-22889.155,1.0064869337502151
518103.508,-22889.155,24.35150096289602
528103.5079999999,-22889.155,42.23452477144424
538103.5079999999,-22889.155,3.4371141133155385
548103.5079999999,-22889.155,0.04804161017029379
558103.5079999999,-22889.155,0.031104488404777638
568103.5079999999,-22889.155,0.025878524542598223
578103.5079999999,-22889.155,0.022133858049097895
588103.5079999999,-22889.155,0.019145728185242437
598103.5079999999,-22889.155,0.017738071833101266
608103.5079999999,-22889.155,0.01665233489647543
618103.5079999999,-22889.155,0.01695579205148869
628103.5079999999,-22889.155,0.016709541900848113
638103.5079999999,-22889.155,0.014889111008974254
648103.5079999999,-22889.155,0.013024058653689703
658103.5079999999,-22889.155,0.011287930083714127
668103.5079999999,-22889.155,0.01084977643658702
678103.5079999999,-22889.155,0.011009487991522017
688103.5079999999,-22889.155,0.011226354544462084
698103.5079999999,-22889.155,0.012459685552369421
708103.5079999998,-22889.155,0.013367196667190556
718103.5079999998,-22889.155,0.013374581571391389
728103.5079999998,-22889.155,0.012782541082501778
738103.5079999998,-22889.155,0.01230044205474293
748103.5079999998,-22889.155,0.011876694171444215
758103.5079999998,-22889.155,0.011272172154327836
768103.5079999998,-22889.155,0.012041034293096636
778103.5079999998,-22889.155,0.012362537657671093
788103.5079999998,-22889.155,0.01291115282960508
798103.5079999998,-22889.155,0.013066079798719816
808103.5079999998,-22889.155,0.012822325953724595
818103.5079999998,-22889.155,0.013473757714426571
828103.5079999998,-22889.155,0.017571755469479606
838103.5079999998,-22889.155,0.022717837551007723
848103.5079999998,-22889.155,0.026807410274507684
858103.5079999998,-22889.155,0.048377675317799476
868103.5079999998,-22889.155,0.03772250670881479
878103.5079999998,-22889.155,0.02677230597636991
888103.5079999998,-22889.155,0.021155618274325088
898103.5079999998,-22889.155,0.016770649382791655
908103.508,-22889.155,0.012453132750050368
918103.508,-22889.155,0.012161221008646875
928103.508,-22889.155,0.012151963875212021
938103.508,-22889.155,0.013255070938620104
948103.508,-22889.155,0.013329232018834139
958103.508,-22889.155,0.013704717992989357
968103.508,-22889.155,0.013494092204162676
978103.508,-22889.155,0.011703772999135892
988103.508,-22889.155,0.010175721905974029
998103.508,-22889.155,0.008534400944154268
1008103.508,-22889.155,0.006675745372085936
1018103.508,-22889.155,0.2699566563485487
1028103.508,-22889.155,0.004165314797289393
1038103.508,-22889.155,0.0031130439582215796
1048103.508,-22889.155,0.002540615070558273
1058103.508,-22889.155,0.002323181648211243
1068103.508,-22889.155,0.002521575539375693
1078103.508,-22889.155,0.0024889779481567877
1088103.508,-22889.155,0.002923075098610197
1098103.508,-22889.155,0.003373829888609577
1108103.508,-22889.155,0.004780581329954313
1118103.508,-22889.155,0.009076515320136815
1128103.508,-22889.155,0.017965755710504523
1138103.508,-22889.155,0.06903221224018752
1148103.508,-22889.155,1.80264321413744
1158103.508,-22889.155,5.169627994558242
1168103.508,-22889.155,0.26843771696423674
1178103.508,-22889.155,0.14414914502011653
1188103.508,-22889.155,0.1382055861602731
1198103.508,-22889.155,0.15523017941982312
1208103.508,-22889.155,0.2216107598254129
1218103.508,-22889.155,0.3592306394571068
1228103.508,-22889.155,0.044802381047239985
1238103.508,-22889.155,0.8566922735392838
1248103.508,-22889.155,20.507793424250792
1258103.508,-22889.155,0.8606213301907969
1268103.508,-22889.155,0.05082367762160908
1278103.508,-22889.155,0.034561482008892475
1288103.508,-22889.155,0.02855576235458298
1298103.508,-22889.155,0.021411620381791455
1308103.508,-22889.155,0.017328778918755925
1318103.508,-22889.155,0.018737400889041102
1328103.508,-22889.155,0.019580733162477895
1338103.508,-22889.155,0.018360613710816116
1348103.508,-22889.155,0.015530679482225166
1358103.508,-22889.155,0.018260126237005028
1368103.508,-22889.155,0.02700961687677856
1378103.508,-22889.155,0.017885789972775432
1388103.508,-22889.155,0.016943822027212962
1398103.508,-22889.155,0.0282678071925021
1408103.508,-22889.155,0.03537110059870375
1418103.508,-22889.155,0.027963567068540727
1428103.508,-22889.155,0.030704832675253924
1438103.508,-22889.155,0.030149891281941635
1448103.508,-22889.155,0.027235972400441906
1458103.508,-22889.155,0.11646224670739895
1468103.508,-22889.155,0.039965257185933585
1478103.508,-22889.155,0.03892209372473914
1488103.508,-22889.155,0.02956575677970645
1498103.508,-22889.155,0.030208658753075598
1508103.508,-22889.155,0.04345731944656865
1518103.508,-22889.155,0.4644388903443474
1528103.508,-22889.155,0.32896234179681
1538103.508,-22889.155,0.46232500425569917
1548103.508,-22889.155,0.36701092367265176
1558103.508,-22889.155,0.07086296606874118
1568103.508,-22889.155,0.0380824105899177
1578103.508,-22889.155,0.05180322624843423
1588103.508,-22889.155,0.043952295144127004
1598103.508,-22889.155,0.04242047389700676
1608103.508,-22889.155,0.04337682053800887
1618103.508,-22889.155,0.05792980319509429
1628103.508,-22889.155,0.04053283440251101
1638103.508,-22889.155,0.04044029878299608
1648103.508,-22889.155,0.03981438981332832
1658103.508,-22889.155,0.02592358965304247
1668103.508,-22889.155,0.0198010975630414
1678103.508,-22889.155,0.021818689964048402
1688103.508,-22889.155,0.03396166165708677
1698103.508,-22889.155,0.03244568965380341
1708103.508,-22889.155,5.203729179836668
1718103.508,-22889.155,0.4137396141907593
1728103.508,-22889.155,0.019548490027249624
1738103.508,-22889.155,0.026048586266807484
1748103.508,-22889.155,0.02304409249698914
1758103.508,-22889.155,0.022902810921343632
1768103.508,-22889.155,0.0663453869276785
1778103.508,-22889.155,0.01758247574965676
1788103.508,-22889.155,0.01759151689906199
1798103.508,-22889.155,0.017417774329166393
1808103.508,-22889.155,0.013786663547859403
1818103.508,-22889.155,0.01367593670002312
1828103.508,-22889.155,0.008816591218491827
1838103.508,-22889.155,0.0
28103.508,-32889.155,0.3727624012025205
38103.508,-32889.155,0.10810719654510763
48103.508,-32889.155,0.04290390111395113
58103.508,-32889.155,0.02572510575814422
68103.508,-32889.155,0.017185140132655517
78103.508,-32889.155,0.014541240416020755
88103.508,-32889.155,0.013727236750165146
98103.508,-32889.155,0.01315953524131773
108103.508,-32889.155,0.011743245832153039
118103.508,-32889.155,0.010853416882319826
128103.508,-32889.155,0.010166464772539179
138103.508,-32889.155,0.008863393225664781
148103.508,-32889.155,0.007906164023407032
158103.508,-32889.155,0.006728739860682081
168103.508,-32889.155,0.006361418886241872
178103.508,-32889.155,0.00653922865710568
188103.508,-32889.155,0.006728271803373577
198103.508,-32889.155,0.007161536851945202
208103.508,-32889.155,0.054173915761535914
218103.508,-32889.155,0.008102956118449047
228103.508,-32889.155,0.008686207531212312
238103.508,-32889.155,0.011975298244435667
248103.508,-32889.155,0.014635579966868062
258103.508,-32889.155,0.0167067855633647
268103.50800000003,-32889.155,0.01865775243794349
278103.50800000003,-32889.155,0.019037450927875246
288103.50800000003,-32889.155,0.023003144483724553
298103.50800000003,-32889.155,0.0806727975026754
308103.50800000003,-32889.155,0.022423741542164543
318103.50800000003,-32889.155,0.04196237783471206
328103.50800000003,-32889.155,0.05943859760688929
338103.508,-32889.155,0.018929641727816547
348103.508,-32889.155,0.016071111732049018
358103.508,-32889.155,0.013547450737332102
368103.508,-32889.155,0.012283956036210077
378103.508,-32889.155,0.012189876517200823
388103.508,-32889.155,0.013022446456293744
398103.508,-32889.155,0.01365645608384586
408103.508,-32889.155,0.013501737140201572
418103.508,-32889.155,0.013035136009990959
428103.508,-32889.155,0.013050581901171584
438103.508,-32889.155,0.014632979648487487
448103.508,-32889.155,0.016157546315019373
458103.508,-32889.155,0.01786247106442803
468103.508,-32889.155,0.021588727303793877
478103.508,-32889.155,0.02381964445522551
488103.508,-32889.155,0.027439183628252508
498103.508,-32889.155,0.0419702307962214
508103.508,-32889.155,0.0631674541646357
518103.508,-32889.155,12.497625566920753
528103.5079999999,-32889.155,34.76635417036535
538103.5079999999,-32889.155,0.17650856158708825
548103.5079999999,-32889.155,0.04982896501236672
558103.5079999999,-32889.155,0.0316407780675877
568103.5079999999,-32889.155,0.02456510372856913
578103.5079999999,-32889.155,0.02139177918964903
588103.5079999999,-32889.155,0.020562121607142353
598103.5079999999,-32889.155,0.01953598396779933
608103.5079999999,-32889.155,0.018713711289493496
618103.5079999999,-32889.155,0.019909181661779646
628103.5079999999,-32889.155,0.017625322028119478
638103.5079999999,-32889.155,0.014548781339324426
648103.5079999999,-32889.155,0.012476535615475558
658103.5079999999,-32889.155,0.012177603014444505
668103.5079999999,-32889.155,0.011531215871400845
678103.5079999999,-32889.155,0.011156197954554132
688103.5079999999,-32889.155,0.010734998383268383
698103.5079999999,-32889.155,0.011535896444485882
708103.5079999998,-32889.155,0.012776872388432121
718103.5079999998,-32889.155,0.013125003013223677
728103.5079999998,-32889.155,0.01237371902670757
738103.5079999998,-32889.155,0.01188777152774547
748103.5079999998,-32889.155,0.011240500276452417
758103.5079999998,-32889.155,0.010920401083803473
768103.5079999998,-32889.155,0.011709441693205548
778103.5079999998,-32889.155,0.012600050738552932
788103.5079999998,-32889.155,0.012817749393374779
798103.5079999998,-32889.155,0.012824770253002335
808103.5079999998,-32889.155,0.013018077921414378
818103.5079999998,-32889.155,0.013474693829043578
828103.5079999998,-32889.155,0.015501277962129528
838103.5079999998,-32889.155,0.02197331439228111
848103.5079999998,-32889.155,0.0250527154312948
858103.5079999998,-32889.155,0.032641484593168686
868103.5079999998,-32889.155,0.045577756498330124
878103.5079999998,-32889.155,0.02535398831886837
888103.5079999998,-32889.155,0.021390687055929187
898103.5079999998,-32889.155,0.015647155823279857
908103.508,-32889.155,0.013346602145616388
918103.508,-32889.155,0.011937801653387758
928103.508,-32889.155,0.011720259017668743
938103.508,-32889.155,0.011627219626011724
948103.508,-32889.155,0.00883296950061204
958103.508,-32889.155,0.006305252009221424
968103.508,-32889.155,0.0030927510735795616
978103.508,-32889.155,0.002135007008282459
988103.508,-32889.155,0.0024045716135232815
998103.508,-32889.155,0.0028278514395134926
1008103.508,-32889.155,0.00327389965324403
1018103.508,-32889.155,0.0036355103285204927
1028103.508,-32889.155,0.003485674782794925
1038103.508,-32889.155,0.003072218959646532
1048103.508,-32889.155,0.0026202472206450413
1058103.508,-32889.155,0.0024594123281696362
1068103.508,-32889.155,0.0025120791766498284
1078103.508,-32889.155,0.002462558713410133
1088103.508,-32889.155,0.002885724125391599
1098103.508,-32889.155,0.0033428236922395855
1108103.508,-32889.155,0.004989522112470381
1118103.508,-32889.155,0.009201174583301643
1128103.508,-32889.155,0.02168514710934565
1138103.508,-32889.155,0.3337335207808832
1148103.508,-32889.155,6.289925193977137
1158103.508,-32889.155,15.287434942579512
1168103.508,-32889.155,0.1827668352266279
1178103.508,-32889.155,0.1126271231540433
1188103.508,-32889.155,0.05937911033770299
1198103.508,-32889.155,0.06919202532769955
1208103.508,-32889.155,0.24634211598158556
1218103.508,-32889.155,0.11264400722823377
1228103.508,-32889.155,0.051435915937658096
1238103.508,-32889.155,0.04850756389596328
1248103.508,-32889.155,0.11562504319694583
1258103.508,-32889.155,0.05952344193965387
1268103.508,-32889.155,0.04040560473377242
1278103.508,-32889.155,0.0368230220495742
1288103.508,-32889.155,0.24139005318345466
1298103.508,-32889.155,0.19055576103547164
1308103.508,-32889.155,0.1878382965268915
1318103.508,-32889.155,0.19006846486843218
1328103.508,-32889.155,0.02368182031859024
1338103.508,-32889.155,0.022661150801397942
1348103.508,-32889.155,0.016674439346741614
1358103.508,-32889.155,0.01604008833997861
1368103.508,-32889.155,0.01759189815235016
1378103.508,-32889.155,0.01762120019078396
1388103.508,-32889.155,0.017715478682473387
1398103.508,-32889.155,0.03505286303259091
1408103.508,-32889.155,0.08434043319989297
1418103.508,-32889.155,0.03692345505862983
1428103.508,-32889.155,0.0231948509400835
1438103.508,-32889.155,0.02885107025865003
1448103.508,-32889.155,0.03151793700941421
1458103.508,-32889.155,0.02654448786520854
1468103.508,-32889.155,0.028441331903375885
1478103.508,-32889.155,0.03334098130394251
1488103.508,-32889.155,0.10870396015211756
1498103.508,-32889.155,0.11374946616778776
1508103.508,-32889.155,0.03368993699213094
1518103.508,-32889.155,0.1604095249930848
1528103.508,-32889.155,0.025828820978553966
1538103.508,-32889.155,0.1579621512067969
1548103.508,-32889.155,0.06754284904107176
1558103.508,-32889.155,0.2413400000731932
1568103.508,-32889.155,0.0348176297537887
1578103.508,-32889.155,0.03652874897586076
1588103.508,-32889.155,0.03486288996557028
1598103.508,-32889.155,0.03614738675817769
1608103.508,-32889.155,0.037981650792329354
1618103.508,-32889.155,0.05203344876973476
1628103.508,-32889.155,0.0381323003059128
1638103.508,-32889.155,0.030519325718180446
1648103.508,-32889.155,0.033623653384744434
1658103.508,-32889.155,0.024613276566350248
1668103.508,-32889.155,0.016503365549863223
1678103.508,-32889.155,0.01670918786072073
1688103.508,-32889.155,0.02546690267856769
1698103.508,-32889.155,0.026252611240735028
1708103.508,-32889.155,0.05066028335524959
1718103.508,-32889.155,0.02691806162286179
1728103.508,-32889.155,0.018844478598262028
1738103.508,-32889.155,0.02005964175717757
1748103.508,-32889.155,0.023222736894875518
1758103.508,-32889.155,0.03165175691356263
1768103.508,-32889.155,0.06159257450781359
1778103.508,-32889.155,0.020974105001236188
1788103.508,-32889.155,0.037734217408305626
1798103.508,-32889.155,0.37365371757149696
1808103.508,-32889.155,0.018603472055381775
1818103.508,-32889.155,0.017770978268280165
1828103.508,-32889.155,0.019423330019218255
1838103.508,-32889.155,0.0
28103.508,-42889.155,9.183163994901335
38103.508,-42889.155,0.5335613888469983
48103.508,-42889.155,0.05243385995329284
58103.508,-42889.155,0.036599377193876265
68103.508,-42889.155,0.03015625630411669
78103.508,-42889.155,0.01990803752169219
88103.508,-42889.155,0.014533231435408581
98103.508,-42889.155,0.013501113063790232
108103.508,-42889.155,0.012948701427020603
118103.508,-42889.155,0.011147096840222116
128103.508,-42889.155,0.010804686915867827
138103.508,-42889.155,0.010368249478871902
148103.508,-42889.155,0.009177459679670786
158103.508,-42889.155,0.008249094011437435
168103.508,-42889.155,0.00817670114772219
178103.508,-42889.155,0.007978244848916606
188103.508,-42889.155,0.00784271625492097
198103.508,-42889.155,0.008130103442342263
208103.508,-42889.155,0.008681370939024442
218103.508,-42889.155,0.008928401185179189
228103.508,-42889.155,0.010703326505392963
238103.508,-42889.155,0.014792483177952035
248103.508,-42889.155,0.018263908216021404
258103.508,-42889.155,0.022441215681682013
268103.50800000003,-42889.155,0.050123113027577514
278103.50800000003,-42889.155,0.030900051373696735
288103.50800000003,-42889.155,0.023516083287477035
298103.50800000003,-42889.155,0.031539573676215675
308103.50800000003,-42889.155,0.022683825386589786
318103.50800000003,-42889.155,0.02432280606186703
328103.50800000003,-42889.155,0.026403684842739413
338103.508,-42889.155,0.0215256435798811
348103.508,-42889.155,0.017970124245383894
358103.508,-42889.155,0.015401737774521064
368103.508,-42889.155,0.016066223133493533
378103.508,-42889.155,0.01575085652029724
388103.508,-42889.155,0.015279418797898753
398103.508,-42889.155,0.015602534359869167
408103.508,-42889.155,0.015676435408245145
418103.508,-42889.155,0.01571398400566067
428103.508,-42889.155,0.015362004909665859
438103.508,-42889.155,0.014548781339324426
448103.508,-42889.155,0.015940575749344085
458103.508,-42889.155,0.017517668847163617
468103.508,-42889.155,0.019756646985575037
478103.508,-42889.155,0.023850276205748703
488103.508,-42889.155,0.028357720093007282
498103.508,-42889.155,0.0417229405182286
508103.508,-42889.155,0.06271707902111989
518103.508,-42889.155,0.18732537594568865
528103.5079999999,-42889.155,7.730894482997796
538103.5079999999,-42889.155,0.09086084491777333
548103.5079999999,-42889.155,0.05178289624989937
558103.5079999999,-42889.155,0.032009555220321034
568103.5079999999,-42889.155,0.024454382171924194
578103.5079999999,-42889.155,0.021877206624935017
588103.5079999999,-42889.155,0.0204080267399094
598103.5079999999,-42889.155,0.019618154028625545
608103.5079999999,-42889.155,0.018958609274576172
618103.5079999999,-42889.155,0.02058547246619993
628103.5079999999,-42889.155,0.017613984639980162
638103.5079999999,-42889.155,0.014811465502130243
648103.5079999999,-42889.155,0.012643580068243778
658103.5079999999,-42889.155,0.012331021798898506
668103.5079999999,-42889.155,0.01194435445570681
678103.5079999999,-42889.155,0.010974695731589906
688103.5079999999,-42889.155,0.010850348506630745
698103.5079999999,-42889.155,0.010647991730254299
708103.5079999998,-42889.155,0.011365419571455301
718103.5079999998,-42889.155,0.011863588566806112
728103.5079999998,-42889.155,0.01192594420157233
738103.5079999998,-42889.155,0.011485450267902705
748103.5079999998,-42889.155,0.010729693733772007
758103.5079999998,-42889.155,0.010613095457586964
768103.5079999998,-42889.155,0.011729932202044487
778103.5079999998,-42889.155,0.012494841856874814
788103.5079999998,-42889.155,0.012621165323803212
798103.5079999998,-42889.155,0.013749599488238106
808103.5079999998,-42889.155,0.014451113380949978
818103.5079999998,-42889.155,0.014610460891311697
828103.5079999998,-42889.155,0.015751792634914247
838103.5079999998,-42889.155,0.02270910048124898
848103.5079999998,-42889.155,0.12055938322146188
858103.5079999998,-42889.155,0.03865758119847003
868103.5079999998,-42889.155,0.04032022477101051
878103.5079999998,-42889.155,0.023815587958551813
888103.5079999998,-42889.155,0.020978536592607844
898103.5079999998,-42889.155,0.017865955491058006
908103.508,-42889.155,0.012415584152634848
918103.508,-42889.155,0.007386672417335497
928103.508,-42889.155,0.0036962433646172323
938103.508,-42889.155,0.002021809948539211
948103.508,-42889.155,0.0019698295841114907
958103.508,-42889.155,0.0019709425203783774
968103.508,-42889.155,0.0019583621800531494
978103.508,-42889.155,0.0020748980485970564
988103.508,-42889.155,0.0022373503391051805
998103.508,-42889.155,0.0025718812987663223
1008103.508,-42889.155,0.0028150578730810577
1018103.508,-42889.155,0.00306643585156813
1028103.508,-42889.155,0.003029859773226943
1038103.508,-42889.155,0.0027462014423633965
1048103.508,-42889.155,0.0024358846474621817
1058103.508,-42889.155,0.0025336150134777614
1068103.508,-42889.155,0.0024685914520530703
1078103.508,-42889.155,0.0024626263216880285
1088103.508,-42889.155,0.0027704260083968456
1098103.508,-42889.155,0.003310262505478009
1108103.508,-42889.155,0.0045048695720618075
1118103.508,-42889.155,0.007689765527775471
1128103.508,-42889.155,0.01371917576318536
1138103.508,-42889.155,0.024749414295384378
1148103.508,-42889.155,6.212641331911785
1158103.508,-42889.155,0.7576706824592809
1168103.508,-42889.155,0.14380057058521623
1178103.508,-42889.155,0.12132133206703188
1188103.508,-42889.155,0.04339735375081471
1198103.508,-42889.155,0.03969478521035317
1208103.508,-42889.155,0.08119006630647704
1218103.508,-42889.155,0.12078648816848182
1228103.508,-42889.155,0.07287329814877891
1238103.508,-42889.155,0.04779500150036953
1248103.508,-42889.155,0.05912149204440952
1258103.508,-42889.155,0.04442853496580949
1268103.508,-42889.155,0.041801699810303364
1278103.508,-42889.155,0.08163026696854353
1288103.508,-42889.155,0.06452582837749919
1298103.508,-42889.155,0.016808749433689114
1308103.508,-42889.155,0.018243133233303642
1318103.508,-42889.155,0.06188107431744899
1328103.508,-42889.155,0.022869260631984484
1338103.508,-42889.155,0.029251440675986243
1348103.508,-42889.155,0.017443481693740284
1358103.508,-42889.155,0.014848127166886117
1368103.508,-42889.155,0.017484929372640144
1378103.508,-42889.155,0.0262882311908014
1388103.508,-42889.155,0.020049293453641467
1398103.508,-42889.155,0.04292002463402318
1408103.508,-42889.155,0.05133019984732351
1418103.508,-42889.155,0.04115994159679875
1428103.508,-42889.155,0.030847911587829385
1438103.508,-42889.155,0.028678035730575334
1448103.508,-42889.155,0.023009561842031834
1458103.508,-42889.155,0.02234138822213242
1468103.508,-42889.155,0.030954172325718506
1478103.508,-42889.155,0.029112010902026142
1488103.508,-42889.155,0.023731546640318978
1498103.508,-42889.155,0.023371153353485392
1508103.508,-42889.155,0.0258492452618489
1518103.508,-42889.155,0.15450445620685277
1528103.508,-42889.155,0.023032382574566714
1538103.508,-42889.155,0.022704668141005024
1548103.508,-42889.155,0.022408107547562547
1558103.508,-42889.155,0.026055830079282753
1568103.508,-42889.155,0.03452662456540244
1578103.508,-42889.155,0.0502328984192086
1588103.508,-42889.155,0.034223038018506506
1598103.508,-42889.155,0.027426653509283434
1608103.508,-42889.155,0.026645792310351423
1618103.508,-42889.155,0.04048811883828396
1628103.508,-42889.155,0.027370827134943942
1638103.508,-42889.155,0.02407260493896669
1648103.508,-42889.155,0.027294794336331328
1658103.508,-42889.155,0.02212429170689611
1668103.508,-42889.155,0.01275776985259368
1678103.508,-42889.155,0.012266062040362518
1688103.508,-42889.155,0.01566085024775823
1698103.508,-42889.155,0.02466719667424888
1708103.508,-42889.155,0.024714145293449508
1718103.508,-42889.155,0.01881169081547922
1728103.508,-42889.155,0.06091492402046532
1738103.508,-42889.155,0.10128150327896038
1748103.508,-42889.155,0.060764873619191855
1758103.508,-42889.155,0.023620438539194523
1768103.508,-42889.155,0.062232099666344645
1778103.508,-42889.155,0.02867705536497718
1788103.508,-42889.155,0.07051279564743877
1798103.508,-42889.155,0.06321179517894214
1808103.508,-42889.155,0.02950829646270336
1818103.508,-42889.155,0.029609982161134422
1828103.508,-42889.155,0.034710769903589594
1838103.508,-42889.155,0.0016490784191353542
28103.508,-52889.155,0.0
38103.508,-52889.155,1.0719648755779616
48103.508,-52889.155,0.0836990480339901
58103.508,-52889.155,0.059990905230923694
68103.508,-52889.155,0.044665148759483075
78103.508,-52889.155,0.032837288567226085
88103.508,-52889.155,0.02012688031660149
98103.508,-52889.155,0.014133718519416836
108103.508,-52889.155,0.013298860300149007
118103.508,-52889.155,0.011979094709271308
128103.508,-52889.155,0.011363079284912782
138103.508,-52889.155,0.011096962701844605
148103.508,-52889.155,0.010397373044734355
158103.508,-52889.155,0.009896187680062079
168103.508,-52889.155,0.00955408979391346
178103.508,-52889.155,0.009421473556504066
188103.508,-52889.155,0.009139182993108704
198103.508,-52889.155,0.00899590545033895
208103.508,-52889.155,0.009301754898262335
218103.508,-52889.155,0.010169377129125422
228103.508,-52889.155,0.014670840284108679
238103.508,-52889.155,0.017974336761160427
248103.508,-52889.155,0.021788587774524974
258103.508,-52889.155,0.02607042803908475
268103.50800000003,-52889.155,0.06427622992211346
278103.50800000003,-52889.155,0.03672700081999495
288103.50800000003,-52889.155,0.02514331052367408
298103.50800000003,-52889.155,0.027168542491202128
308103.50800000003,-52889.155,0.0259330272158551
318103.50800000003,-52889.155,0.02542892949459658
328103.50800000003,-52889.155,0.0438657068765587
338103.508,-52889.155,0.06764312216128365
348103.508,-52889.155,0.021331295784116824
358103.508,-52889.155,0.020770719147632184
368103.508,-52889.155,0.020220335759199404
378103.508,-52889.155,0.018266820572607652
388103.508,-52889.155,0.016726547983057085
398103.508,-52889.155,0.016562675918713163
408103.508,-52889.155,0.016618426744792716
418103.508,-52889.155,0.016663256233673852
428103.508,-52889.155,0.017305274841838143
438103.508,-52889.155,0.01688703963350625
448103.508,-52889.155,0.016572973179500242
458103.508,-52889.155,0.01761767709208058
468103.508,-52889.155,0.018965214083262835
478103.508,-52889.155,0.02294167295720773
488103.508,-52889.155,0.029206672037897834
498103.508,-52889.155,0.043911472480056835
508103.508,-52889.155,0.0579600565756936
518103.508,-52889.155,0.08175817039472794
528103.5079999999,-52889.155,0.09790770772913514
538103.5079999999,-52889.155,0.0668479448005034
548103.5079999999,-52889.155,0.04519062109782993
558103.5079999999,-52889.155,0.028965830549488855
568103.5079999999,-52889.155,0.0234739581297117
578103.5079999999,-52889.155,0.021427767596036207
588103.5079999999,-52889.155,0.020500858106095973
598103.5079999999,-52889.155,0.020083715031483925
608103.5079999999,-52889.155,0.019674008867440317
618103.5079999999,-52889.155,0.019210736144756848
628103.5079999999,-52889.155,0.016523671143004518
638103.5079999999,-52889.155,0.014577332835143154
648103.5079999999,-52889.155,0.10706128652699314
658103.5079999999,-52889.155,0.1523655885648823
668103.5079999999,-52889.155,0.012030477000471497
678103.5079999999,-52889.155,0.011210544608708179
688103.5079999999,-52889.155,0.010423272215804896
698103.5079999999,-52889.155,0.010333665244410236
708103.5079999998,-52889.155,0.010081226336023888
718103.5079999998,-52889.155,0.010446415049392024
728103.5079999998,-52889.155,0.0107061868556116
738103.5079999998,-52889.155,0.01063681036121782
748103.5079999998,-52889.155,0.010315306996643367
758103.5079999998,-52889.155,0.010653400392485898
768103.5079999998,-52889.155,0.01096907904388786
778103.5079999998,-52889.155,0.01159736797100271
788103.5079999998,-52889.155,0.013387947207867552
798103.5079999998,-52889.155,0.0145080603534846
808103.5079999998,-52889.155,0.014529070925999657
818103.5079999998,-52889.155,0.014769236331629685
828103.5079999998,-52889.155,0.015485832070948903
838103.5079999998,-52889.155,0.02122374661589619
848103.5079999998,-52889.155,0.023186518935922797
858103.5079999998,-52889.155,0.014985322789055575
868103.5079999998,-52889.155,0.016982991381749517
878103.5079999998,-52889.155,0.012148947505890552
888103.5079999998,-52889.155,0.0068312444112444
898103.5079999998,-52889.155,0.0034951503429737443
908103.508,-52889.155,0.0029964144782159714
918103.508,-52889.155,0.002918820977739575
928103.508,-52889.155,0.0027446880570659014
938103.508,-52889.155,0.002500299734385818
948103.508,-52889.155,0.0020552136384560937
