X,Y,LeastCostSystem
538103.5079999999,47110.845,10
548103.5079999999,47110.845,10
558103.5079999999,47110.845,10
568103.5079999999,47110.845,11
578103.5079999999,47110.845,11
588103.5079999999,47110.845,10
598103.5079999999,47110.845,10
608103.5079999999,47110.845,10
618103.5079999999,47110.845,10
628103.5079999999,47110.845,10
638103.5079999999,47110.845,10
648103.5079999999,47110.845,10
658103.5079999999,47110.845,10
668103.5079999999,47110.845,00
678103.5079999999,47110.845,00
688103.5079999999,47110.845,00
698103.5079999999,47110.845,10
708103.5079999998,47110.845,10
718103.5079999998,47110.845,10
728103.5079999998,47110.845,10
738103.5079999998,47110.845,10
748103.5079999998,47110.845,10
758103.5079999998,47110.845,10
768103.5079999998,47110.845,10
778103.5079999998,47110.845,10
788103.5079999998,47110.845,11
798103.5079999998,47110.845,10
808103.5079999998,47110.845,10
818103.5079999998,47110.845,10
828103.5079999998,47110.845,10
838103.5079999998,47110.845,10
848103.5079999998,47110.845,10
858103.5079999998,47110.845,10
868103.5079999998,47110.845,10
878103.5079999998,47110.845,10
888103.5079999998,47110.845,10
898103.5079999998,47110.845,10
908103.508,47110.845,10
918103.508,47110.845,00
928103.508,47110.845,00
938103.508,47110.845,00
948103.508,47110.845,00
958103.508,47110.845,00
968103.508,47110.845,00
978103.508,47110.845,10
988103.508,47110.845,10
998103.508,47110.845,10
1008103.508,47110.845,10
1018103.508,47110.845,10
1028103.508,47110.845,10
1038103.508,47110.845,10
1048103.508,47110.845,10
1058103.508,47110.845,10
1068103.508,47110.845,10
1078103.508,47110.845,10
1088103.508,47110.845,10
1098103.508,47110.845,10
1108103.508,47110.845,10
1118103.508,47110.845,10
1128103.508,47110.845,10
1138103.508,47110.845,10
1148103.508,47110.845,00
1158103.508,47110.845,00
1168103.508,47110.845,00
1178103.508,47110.845,00
1188103.508,47110.845,00
1198103.508,47110.845,00
1208103.508,47110.845,00
1218103.508,47110.845,00
1228103.508,47110.845,40
1238103.508,47110.845,40
1248103.508,47110.845,40
1258103.508,47110.845,40
1268103.508,47110.845,40
1278103.508,47110.845,40
1288103.508,47110.845,40
1298103.508,47110.845,40
1308103.508,47110.845,40
1318103.508,47110.845,40
1328103.508,47110.845,40
1338103.508,47110.845,40
1348103.508,47110.845,40
1358103.508,47110.845,00
1368103.508,47110.845,00
1378103.508,47110.845,00
1388103.508,47110.845,10
1398103.508,47110.845,10
1408103.508,47110.845,10
1418103.508,47110.845,10
1428103.508,47110.845,10
1438103.508,47110.845,10
1448103.508,47110.845,10
1458103.508,47110.845,10
1468103.508,47110.845,10
1478103.508,47110.845,10
1488103.508,47110.845,10
1498103.508,47110.845,10
1508103.508,47110.845,10
1518103.508,47110.845,10
1528103.508,47110.845,11
1538103.508,47110.845,10
1548103.508,47110.845,10
1558103.508,47110.845,10
1568103.508,47110.845,10
1578103.508,47110.845,10
1588103.508,47110.845,11
1598103.508,47110.845,10
1608103.508,47110.845,10
1618103.508,47110.845,10
1628103.508,47110.845,10
1638103.508,47110.845,10
1648103.508,47110.845,00
1658103.508,47110.845,10
1668103.508,47110.845,00
1678103.508,47110.845,50
1688103.508,47110.845,50
1698103.508,47110.845,50
1708103.508,47110.845,50
1718103.508,47110.845,50
1728103.508,47110.845,50
1738103.508,47110.845,50
1748103.508,47110.845,50
1758103.508,47110.845,50
1768103.508,47110.845,50
1778103.508,47110.845,50
1788103.508,47110.845,50
1798103.508,47110.845,50
1808103.508,47110.845,50
1818103.508,47110.845,00
1828103.508,47110.845,00
1838103.508,47110.845,00
28103.508,37110.845,00
38103.508,37110.845,40
48103.508,37110.845,41
58103.508,37110.845,40
68103.508,37110.845,40
78103.508,37110.845,40
88103.508,37110.845,40
98103.508,37110.845,00
108103.508,37110.845,00
118103.508,37110.845,00
128103.508,37110.845,00
138103.508,37110.845,00
148103.508,37110.845,00
158103.508,37110.845,00
168103.508,37110.845,00
178103.508,37110.845,00
188103.508,37110.845,00
198103.508,37110.845,00
208103.508,37110.845,00
218103.508,37110.845,00
228103.508,37110.845,00
238103.508,37110.845,00
248103.508,37110.845,00
258103.508,37110.845,40
268103.50800000003,37110.845,40
278103.50800000003,37110.845,40
288103.50800000003,37110.845,40
298103.50800000003,37110.845,40
308103.50800000003,37110.845,40
318103.50800000003,37110.845,00
328103.50800000003,37110.845,10
338103.508,37110.845,10
348103.508,37110.845,10
358103.508,37110.845,00
368103.508,37110.845,00
378103.508,37110.845,00
388103.508,37110.845,00
398103.508,37110.845,00
408103.508,37110.845,00
418103.508,37110.845,00
428103.508,37110.845,00
438103.508,37110.845,00
448103.508,37110.845,00
458103.508,37110.845,10
468103.508,37110.845,10
478103.508,37110.845,10
488103.508,37110.845,10
498103.508,37110.845,10
508103.508,37110.845,10
518103.508,37110.845,10
528103.5079999999,37110.845,10
538103.5079999999,37110.845,10
548103.5079999999,37110.845,10
558103.5079999999,37110.845,10
568103.5079999999,37110.845,11
578103.5079999999,37110.845,11
588103.5079999999,37110.845,11
598103.5079999999,37110.845,10
608103.5079999999,37110.845,10
618103.5079999999,37110.845,10
628103.5079999999,37110.845,10
638103.5079999999,37110.845,10
648103.5079999999,37110.845,10
658103.5079999999,37110.845,00
668103.5079999999,37110.845,00
678103.5079999999,37110.845,00
688103.5079999999,37110.845,00
698103.5079999999,37110.845,00
708103.5079999998,37110.845,00
718103.5079999998,37110.845,00
728103.5079999998,37110.845,00
738103.5079999998,37110.845,10
748103.5079999998,37110.845,10
758103.5079999998,37110.845,10
768103.5079999998,37110.845,10
778103.5079999998,37110.845,10
788103.5079999998,37110.845,10
798103.5079999998,37110.845,10
808103.5079999998,37110.845,10
818103.5079999998,37110.845,10
828103.5079999998,37110.845,10
838103.5079999998,37110.845,10
848103.5079999998,37110.845,10
858103.5079999998,37110.845,11
868103.5079999998,37110.845,11
878103.5079999998,37110.845,10
888103.5079999998,37110.845,10
898103.5079999998,37110.845,10
908103.508,37110.845,10
918103.508,37110.845,10
928103.508,37110.845,10
938103.508,37110.845,00
948103.508,37110.845,00
958103.508,37110.845,00
968103.508,37110.845,00
978103.508,37110.845,10
988103.508,37110.845,10
998103.508,37110.845,10
1008103.508,37110.845,10
1018103.508,37110.845,10
1028103.508,37110.845,10
1038103.508,37110.845,10
1048103.508,37110.845,10
1058103.508,37110.845,10
1068103.508,37110.845,10
1078103.508,37110.845,10
1088103.508,37110.845,10
1098103.508,37110.845,10
1108103.508,37110.845,10
1118103.508,37110.845,10
1128103.508,37110.845,10
1138103.508,37110.845,10
1148103.508,37110.845,00
1158103.508,37110.845,00
1168103.508,37110.845,00
1178103.508,37110.845,00
1188103.508,37110.845,00
1198103.508,37110.845,00
1208103.508,37110.845,00
1218103.508,37110.845,40
1228103.508,37110.845,40
1238103.508,37110.845,40
1248103.508,37110.845,40
1258103.508,37110.845,40
1268103.508,37110.845,40
1278103.508,37110.845,40
1288103.508,37110.845,40
1298103.508,37110.845,40
1308103.508,37110.845,40
1318103.508,37110.845,40
1328103.508,37110.845,40
1338103.508,37110.845,40
1348103.508,37110.845,40
1358103.508,37110.845,00
1368103.508,37110.845,00
1378103.508,37110.845,00
1388103.508,37110.845,10
1398103.508,37110.845,10
1408103.508,37110.845,10
1418103.508,37110.845,10
1428103.508,37110.845,10
1438103.508,37110.845,10
1448103.508,37110.845,10
1458103.508,37110.845,10
1468103.508,37110.845,10
1478103.508,37110.845,10
1488103.508,37110.845,10
1498103.508,37110.845,10
1508103.508,37110.845,10
1518103.508,37110.845,11
1528103.508,37110.845,11
1538103.508,37110.845,10
1548103.508,37110.845,11
1558103.508,37110.845,11
1568103.508,37110.845,10
1578103.508,37110.845,10
1588103.508,37110.845,10
1598103.508,37110.845,10
1608103.508,37110.845,10
1618103.508,37110.845,10
1628103.508,37110.845,10
1638103.508,37110.845,11
1648103.508,37110.845,10
1658103.508,37110.845,00
1668103.508,37110.845,00
1678103.508,37110.845,00
1688103.508,37110.845,00
1698103.508,37110.845,00
1708103.508,37110.845,00
1718103.508,37110.845,50
1728103.508,37110.845,50
1738103.508,37110.845,50
1748103.508,37110.845,50
1758103.508,37110.845,50
1768103.508,37110.845,50
1778103.508,37110.845,50
1788103.508,37110.845,50
1798103.508,37110.845,50
1808103.508,37110.845,50
1818103.508,37110.845,00
1828103.508,37110.845,00
1838103.508,37110.845,00
28103.508,27110.845,00
38103.508,27110.845,40
48103.508,27110.845,40
58103.508,27110.845,40
68103.508,27110.845,40
78103.508,27110.845,40
88103.508,27110.845,00
98103.508,27110.845,00
108103.508,27110.845,00
118103.508,27110.845,00
128103.508,27110.845,00
138103.508,27110.845,00
148103.508,27110.845,00
158103.508,27110.845,00
168103.508,27110.845,00
178103.508,27110.845,00
188103.508,27110.845,00
198103.508,27110.845,00
208103.508,27110.845,00
218103.508,27110.845,00
228103.508,27110.845,00
238103.508,27110.845,00
248103.508,27110.845,00
258103.508,27110.845,40
268103.50800000003,27110.845,40
278103.50800000003,27110.845,40
288103.50800000003,27110.845,40
298103.50800000003,27110.845,10
308103.50800000003,27110.845,10
318103.50800000003,27110.845,10
328103.50800000003,27110.845,10
338103.508,27110.845,10
348103.508,27110.845,10
358103.508,27110.845,00
368103.508,27110.845,00
378103.508,27110.845,00
388103.508,27110.845,00
398103.508,27110.845,00
408103.508,27110.845,00
418103.508,27110.845,00
428103.508,27110.845,00
438103.508,27110.845,00
448103.508,27110.845,10
458103.508,27110.845,10
468103.508,27110.845,10
478103.508,27110.845,10
488103.508,27110.845,10
498103.508,27110.845,10
508103.508,27110.845,10
518103.508,27110.845,10
528103.5079999999,27110.845,10
538103.5079999999,27110.845,10
548103.5079999999,27110.845,10
558103.5079999999,27110.845,11
568103.5079999999,27110.845,11
578103.5079999999,27110.845,11
588103.5079999999,27110.845,11
598103.5079999999,27110.845,10
608103.5079999999,27110.845,10
618103.5079999999,27110.845,10
628103.5079999999,27110.845,10
638103.5079999999,27110.845,10
648103.5079999999,27110.845,10
658103.5079999999,27110.845,00
668103.5079999999,27110.845,00
678103.5079999999,27110.845,00
688103.5079999999,27110.845,00
698103.5079999999,27110.845,00
708103.5079999998,27110.845,00
718103.5079999998,27110.845,00
728103.5079999998,27110.845,00
738103.5079999998,27110.845,10
748103.5079999998,27110.845,10
758103.5079999998,27110.845,10
768103.5079999998,27110.845,10
778103.5079999998,27110.845,10
788103.5079999998,27110.845,10
798103.5079999998,27110.845,10
808103.5079999998,27110.845,10
818103.5079999998,27110.845,10
828103.5079999998,27110.845,10
838103.5079999998,27110.845,10
848103.5079999998,27110.845,10
858103.5079999998,27110.845,11
868103.5079999998,27110.845,10
878103.5079999998,27110.845,10
888103.5079999998,27110.845,10
898103.5079999998,27110.845,10
908103.508,27110.845,10
918103.508,27110.845,10
928103.508,27110.845,10
938103.508,27110.845,10
948103.508,27110.845,00
958103.508,27110.845,00
968103.508,27110.845,00
978103.508,27110.845,00
988103.508,27110.845,10
998103.508,27110.845,10
1008103.508,27110.845,10
1018103.508,27110.845,10
1028103.508,27110.845,10
1038103.508,27110.845,10
1048103.508,27110.845,10
1058103.508,27110.845,10
1068103.508,27110.845,10
1078103.508,27110.845,10
1088103.508,27110.845,10
1098103.508,27110.845,10
1108103.508,27110.845,10
1118103.508,27110.845,10
1128103.508,27110.845,10
1138103.508,27110.845,10
1148103.508,27110.845,40
1158103.508,27110.845,00
1168103.508,27110.845,00
1178103.508,27110.845,00
1188103.508,27110.845,00
1198103.508,27110.845,00
1208103.508,27110.845,00
1218103.508,27110.845,40
1228103.508,27110.845,40
1238103.508,27110.845,40
1248103.508,27110.845,40
1258103.508,27110.845,40
1268103.508,27110.845,40
1278103.508,27110.845,40
1288103.508,27110.845,40
1298103.508,27110.845,40
1308103.508,27110.845,40
1318103.508,27110.845,40
1328103.508,27110.845,40
1338103.508,27110.845,00
1348103.508,27110.845,00
1358103.508,27110.845,00
1368103.508,27110.845,00
1378103.508,27110.845,10
1388103.508,27110.845,10
1398103.508,27110.845,10
1408103.508,27110.845,10
1418103.508,27110.845,10
1428103.508,27110.845,10
1438103.508,27110.845,10
1448103.508,27110.845,10
1458103.508,27110.845,10
1468103.508,27110.845,10
1478103.508,27110.845,10
1488103.508,27110.845,10
1498103.508,27110.845,10
1508103.508,27110.845,10
1518103.508,27110.845,11
1528103.508,27110.845,11
1538103.508,27110.845,10
1548103.508,27110.845,11
1558103.508,27110.845,10
1568103.508,27110.845,10
1578103.508,27110.845,10
1588103.508,27110.845,10
1598103.508,27110.845,10
1608103.508,27110.845,10
1618103.508,27110.845,10
1628103.508,27110.845,10
1638103.508,27110.845,11
1648103.508,27110.845,10
1658103.508,27110.845,00
1668103.508,27110.845,00
1678103.508,27110.845,00
1688103.508,27110.845,00
1698103.508,27110.845,00
1708103.508,27110.845,00
1718103.508,27110.845,00
1728103.508,27110.845,50
1738103.508,27110.845,50
1748103.508,27110.845,50
1758103.508,27110.845,50
1768103.508,27110.845,50
1778103.508,27110.845,50
1788103.508,27110.845,50
1798103.508,27110.845,50
1808103.508,27110.845,50
1818103.508,27110.845,00
1828103.508,27110.845,00
1838103.508,27110.845,00
28103.508,17110.845,00
38103.508,17110.845,40
48103.508,17110.845,40
58103.508,17110.845,40
68103.508,17110.845,40
78103.508,17110.845,40
88103.508,17110.845,00
98103.508,17110.845,00
108103.508,17110.845,00
118103.508,17110.845,00
128103.508,17110.845,00
138103.508,17110.845,00
148103.508,17110.845,00
158103.508,17110.845,00
168103.508,17110.845,00
178103.508,17110.845,00
188103.508,17110.845,00
198103.508,17110.845,00
208103.508,17110.845,00
218103.508,17110.845,00
228103.508,17110.845,00
238103.508,17110.845,00
248103.508,17110.845,00
258103.508,17110.845,00
268103.50800000003,17110.845,40
278103.50800000003,17110.845,40
288103.50800000003,17110.845,10
298103.50800000003,17110.845,10
308103.50800000003,17110.845,10
318103.50800000003,17110.845,00
328103.50800000003,17110.845,10
338103.508,17110.845,10
348103.508,17110.845,10
358103.508,17110.845,00
368103.508,17110.845,00
378103.508,17110.845,00
388103.508,17110.845,00
398103.508,17110.845,00
408103.508,17110.845,00
418103.508,17110.845,00
428103.508,17110.845,00
438103.508,17110.845,00
448103.508,17110.845,10
458103.508,17110.845,10
468103.508,17110.845,10
478103.508,17110.845,10
488103.508,17110.845,10
498103.508,17110.845,10
508103.508,17110.845,11
518103.508,17110.845,11
528103.5079999999,17110.845,10
538103.5079999999,17110.845,10
548103.5079999999,17110.845,10
558103.5079999999,17110.845,11
568103.5079999999,17110.845,11
578103.5079999999,17110.845,11
588103.5079999999,17110.845,11
598103.5079999999,17110.845,10
608103.5079999999,17110.845,10
618103.5079999999,17110.845,10
628103.5079999999,17110.845,00
638103.5079999999,17110.845,10
648103.5079999999,17110.845,00
658103.5079999999,17110.845,00
668103.5079999999,17110.845,00
678103.5079999999,17110.845,00
688103.5079999999,17110.845,00
698103.5079999999,17110.845,00
708103.5079999998,17110.845,00
718103.5079999998,17110.845,00
728103.5079999998,17110.845,00
738103.5079999998,17110.845,10
748103.5079999998,17110.845,10
758103.5079999998,17110.845,10
768103.5079999998,17110.845,10
778103.5079999998,17110.845,10
788103.5079999998,17110.845,10
798103.5079999998,17110.845,10
808103.5079999998,17110.845,10
818103.5079999998,17110.845,00
828103.5079999998,17110.845,10
838103.5079999998,17110.845,10
848103.5079999998,17110.845,10
858103.5079999998,17110.845,11
868103.5079999998,17110.845,10
878103.5079999998,17110.845,10
888103.5079999998,17110.845,10
898103.5079999998,17110.845,10
908103.508,17110.845,10
918103.508,17110.845,10
928103.508,17110.845,10
938103.508,17110.845,10
948103.508,17110.845,00
958103.508,17110.845,00
968103.508,17110.845,00
978103.508,17110.845,00
988103.508,17110.845,10
998103.508,17110.845,10
1008103.508,17110.845,10
1018103.508,17110.845,10
1028103.508,17110.845,10
1038103.508,17110.845,10
1048103.508,17110.845,10
1058103.508,17110.845,10
1068103.508,17110.845,10
1078103.508,17110.845,10
1088103.508,17110.845,10
1098103.508,17110.845,10
1108103.508,17110.845,10
1118103.508,17110.845,10
1128103.508,17110.845,10
1138103.508,17110.845,10
1148103.508,17110.845,00
1158103.508,17110.845,00
1168103.508,17110.845,00
1178103.508,17110.845,00
1188103.508,17110.845,00
1198103.508,17110.845,00
1208103.508,17110.845,40
1218103.508,17110.845,40
1228103.508,17110.845,40
1238103.508,17110.845,40
1248103.508,17110.845,40
1258103.508,17110.845,40
1268103.508,17110.845,40
1278103.508,17110.845,40
1288103.508,17110.845,40
1298103.508,17110.845,40
1308103.508,17110.845,40
1318103.508,17110.845,40
1328103.508,17110.845,40
1338103.508,17110.845,00
1348103.508,17110.845,00
1358103.508,17110.845,00
1368103.508,17110.845,00
1378103.508,17110.845,10
1388103.508,17110.845,10
1398103.508,17110.845,10
1408103.508,17110.845,10
1418103.508,17110.845,10
1428103.508,17110.845,10
1438103.508,17110.845,10
1448103.508,17110.845,10
1458103.508,17110.845,10
1468103.508,17110.845,10
1478103.508,17110.845,10
1488103.508,17110.845,10
1498103.508,17110.845,10
1508103.508,17110.845,10
1518103.508,17110.845,10
1528103.508,17110.845,10
1538103.508,17110.845,10
1548103.508,17110.845,10
1558103.508,17110.845,10
1568103.508,17110.845,10
1578103.508,17110.845,10
1588103.508,17110.845,10
1598103.508,17110.845,10
1608103.508,17110.845,10
1618103.508,17110.845,10
1628103.508,17110.845,10
1638103.508,17110.845,10
1648103.508,17110.845,10
1658103.508,17110.845,10
1668103.508,17110.845,00
1678103.508,17110.845,00
1688103.508,17110.845,00
1698103.508,17110.845,00
1708103.508,17110.845,00
1718103.508,17110.845,50
1728103.508,17110.845,50
1738103.508,17110.845,51
1748103.508,17110.845,50
1758103.508,17110.845,50
1768103.508,17110.845,50
1778103.508,17110.845,00
1788103.508,17110.845,00
1798103.508,17110.845,00
1808103.508,17110.845,00
1818103.508,17110.845,00
1828103.508,17110.845,00
1838103.508,17110.845,00
28103.508,7110.845,40
38103.508,7110.845,40
48103.508,7110.845,40
58103.508,7110.845,40
68103.508,7110.845,40
78103.508,7110.845,00
88103.508,7110.845,00
98103.508,7110.845,00
108103.508,7110.845,00
118103.508,7110.845,00
128103.508,7110.845,00
138103.508,7110.845,00
148103.508,7110.845,00
158103.508,7110.845,00
168103.508,7110.845,00
178103.508,7110.845,00
188103.508,7110.845,00
198103.508,7110.845,00
208103.508,7110.845,00
218103.508,7110.845,01
228103.508,7110.845,00
238103.508,7110.845,00
248103.508,7110.845,00
258103.508,7110.845,00
268103.50800000003,7110.845,40
278103.50800000003,7110.845,10
288103.50800000003,7110.845,10
298103.50800000003,7110.845,10
308103.50800000003,7110.845,10
318103.50800000003,7110.845,00
328103.50800000003,7110.845,00
338103.508,7110.845,00
348103.508,7110.845,00
358103.508,7110.845,00
368103.508,7110.845,00
378103.508,7110.845,00
388103.508,7110.845,00
398103.508,7110.845,00
408103.508,7110.845,00
418103.508,7110.845,00
428103.508,7110.845,00
438103.508,7110.845,00
448103.508,7110.845,10
458103.508,7110.845,10
468103.508,7110.845,10
478103.508,7110.845,10
488103.508,7110.845,10
498103.508,7110.845,10
508103.508,7110.845,10
518103.508,7110.845,11
528103.5079999999,7110.845,11
538103.5079999999,7110.845,11
548103.5079999999,7110.845,11
558103.5079999999,7110.845,11
568103.5079999999,7110.845,11
578103.5079999999,7110.845,10
588103.5079999999,7110.845,10
598103.5079999999,7110.845,10
608103.5079999999,7110.845,10
618103.5079999999,7110.845,00
628103.5079999999,7110.845,00
638103.5079999999,7110.845,10
648103.5079999999,7110.845,00
658103.5079999999,7110.845,00
668103.5079999999,7110.845,00
678103.5079999999,7110.845,00
688103.5079999999,7110.845,00
698103.5079999999,7110.845,00
708103.5079999998,7110.845,00
718103.5079999998,7110.845,00
728103.5079999998,7110.845,00
738103.5079999998,7110.845,00
748103.5079999998,7110.845,10
758103.5079999998,7110.845,10
768103.5079999998,7110.845,10
778103.5079999998,7110.845,10
788103.5079999998,7110.845,10
798103.5079999998,7110.845,00
808103.5079999998,7110.845,00
818103.5079999998,7110.845,00
828103.5079999998,7110.845,10
838103.5079999998,7110.845,10
848103.5079999998,7110.845,10
858103.5079999998,7110.845,10
868103.5079999998,7110.845,10
878103.5079999998,7110.845,10
888103.5079999998,7110.845,10
898103.5079999998,7110.845,10
908103.508,7110.845,10
918103.508,7110.845,10
928103.508,7110.845,10
938103.508,7110.845,10
948103.508,7110.845,00
958103.508,7110.845,00
968103.508,7110.845,00
978103.508,7110.845,00
988103.508,7110.845,10
998103.508,7110.845,10
1008103.508,7110.845,10
1018103.508,7110.845,10
1028103.508,7110.845,10
1038103.508,7110.845,10
1048103.508,7110.845,10
1058103.508,7110.845,10
1068103.508,7110.845,10
1078103.508,7110.845,10
1088103.508,7110.845,10
1098103.508,7110.845,10
1108103.508,7110.845,00
1118103.508,7110.845,00
1128103.508,7110.845,00
1138103.508,7110.845,00
1148103.508,7110.845,00
1158103.508,7110.845,00
1168103.508,7110.845,00
1178103.508,7110.845,00
1188103.508,7110.845,00
1198103.508,7110.845,40
1208103.508,7110.845,40
1218103.508,7110.845,40
1228103.508,7110.845,40
1238103.508,7110.845,40
1248103.508,7110.845,40
1258103.508,7110.845,40
1268103.508,7110.845,40
1278103.508,7110.845,40
1288103.508,7110.845,40
1298103.508,7110.845,40
1308103.508,7110.845,40
1318103.508,7110.845,40
1328103.508,7110.845,40
1338103.508,7110.845,00
1348103.508,7110.845,00
1358103.508,7110.845,10
1368103.508,7110.845,10
1378103.508,7110.845,10
1388103.508,7110.845,10
1398103.508,7110.845,10
1408103.508,7110.845,10
1418103.508,7110.845,10
1428103.508,7110.845,10
1438103.508,7110.845,10
1448103.508,7110.845,10
1458103.508,7110.845,10
1468103.508,7110.845,10
1478103.508,7110.845,10
1488103.508,7110.845,10
1498103.508,7110.845,10
1508103.508,7110.845,10
1518103.508,7110.845,10
1528103.508,7110.845,10
1538103.508,7110.845,10
1548103.508,7110.845,10
1558103.508,7110.845,10
1568103.508,7110.845,10
1578103.508,7110.845,10
1588103.508,7110.845,10
1598103.508,7110.845,10
1608103.508,7110.845,10
1618103.508,7110.845,10
1628103.508,7110.845,10
1638103.508,7110.845,10
1648103.508,7110.845,10
1658103.508,7110.845,10
1668103.508,7110.845,00
1678103.508,7110.845,00
1688103.508,7110.845,00
1698103.508,7110.845,50
1708103.508,7110.845,50
1718103.508,7110.845,50
1728103.508,7110.845,50
1738103.508,7110.845,50
1748103.508,7110.845,50
1758103.508,7110.845,50
1768103.508,7110.845,50
1778103.508,7110.845,00
1788103.508,7110.845,00
1798103.508,7110.845,00
1808103.508,7110.845,00
1818103.508,7110.845,00
1828103.508,7110.845,00
1838103.508,7110.845,00
28103.508,-2889.155,40
38103.508,-2889.155,40
48103.508,-2889.155,40
58103.508,-2889.155,40
68103.508,-2889.155,00
78103.508,-2889.155,00
88103.508,-2889.155,00
98103.508,-2889.155,00
108103.508,-2889.155,00
118103.508,-2889.155,00
128103.508,-2889.155,00
138103.508,-2889.155,00
148103.508,-2889.155,00
158103.508,-2889.155,00
168103.508,-2889.155,00
178103.508,-2889.155,00
188103.508,-2889.155,00
198103.508,-2889.155,00
208103.508,-2889.155,00
218103.508,-2889.155,00
228103.508,-2889.155,00
238103.508,-2889.155,00
248103.508,-2889.155,00
258103.508,-2889.155,00
268103.50800000003,-2889.155,10
278103.50800000003,-2889.155,10
288103.50800000003,-2889.155,10
298103.50800000003,-2889.155,10
308103.50800000003,-2889.155,10
318103.50800000003,-2889.155,10
328103.50800000003,-2889.155,00
338103.508,-2889.155,00
348103.508,-2889.155,00
358103.508,-2889.155,00
368103.508,-2889.155,00
378103.508,-2889.155,00
388103.508,-2889.155,00
398103.508,-2889.155,00
408103.508,-2889.155,00
418103.508,-2889.155,00
428103.508,-2889.155,00
438103.508,-2889.155,00
448103.508,-2889.155,10
458103.508,-2889.155,10
468103.508,-2889.155,10
478103.508,-2889.155,10
488103.508,-2889.155,10
498103.508,-2889.155,10
508103.508,-2889.155,10
518103.508,-2889.155,11
528103.5079999999,-2889.155,11
538103.5079999999,-2889.155,11
548103.5079999999,-2889.155,11
558103.5079999999,-2889.155,10
568103.5079999999,-2889.155,10
578103.5079999999,-2889.155,10
588103.5079999999,-2889.155,10
598103.5079999999,-2889.155,10
608103.5079999999,-2889.155,10
618103.5079999999,-2889.155,00
628103.5079999999,-2889.155,00
638103.5079999999,-2889.155,00
648103.5079999999,-2889.155,00
658103.5079999999,-2889.155,00
668103.5079999999,-2889.155,00
678103.5079999999,-2889.155,00
688103.5079999999,-2889.155,00
698103.5079999999,-2889.155,00
708103.5079999998,-2889.155,00
718103.5079999998,-2889.155,00
728103.5079999998,-2889.155,00
738103.5079999998,-2889.155,00
748103.5079999998,-2889.155,00
758103.5079999998,-2889.155,10
768103.5079999998,-2889.155,10
778103.5079999998,-2889.155,10
788103.5079999998,-2889.155,00
798103.5079999998,-2889.155,00
808103.5079999998,-2889.155,00
818103.5079999998,-2889.155,00
828103.5079999998,-2889.155,10
838103.5079999998,-2889.155,10
848103.5079999998,-2889.155,10
858103.5079999998,-2889.155,11
868103.5079999998,-2889.155,11
878103.5079999998,-2889.155,10
888103.5079999998,-2889.155,10
898103.5079999998,-2889.155,10
908103.508,-2889.155,10
918103.508,-2889.155,10
928103.508,-2889.155,10
938103.508,-2889.155,10
948103.508,-2889.155,00
958103.508,-2889.155,00
968103.508,-2889.155,00
978103.508,-2889.155,00
988103.508,-2889.155,00
998103.508,-2889.155,10
1008103.508,-2889.155,10
1018103.508,-2889.155,10
1028103.508,-2889.155,10
1038103.508,-2889.155,10
1048103.508,-2889.155,10
1058103.508,-2889.155,10
1068103.508,-2889.155,00
1078103.508,-2889.155,00
1088103.508,-2889.155,00
1098103.508,-2889.155,00
1108103.508,-2889.155,00
1118103.508,-2889.155,00
1128103.508,-2889.155,00
1138103.508,-2889.155,00
1148103.508,-2889.155,00
1158103.508,-2889.155,00
1168103.508,-2889.155,00
1178103.508,-2889.155,40
1188103.508,-2889.155,40
1198103.508,-2889.155,40
1208103.508,-2889.155,40
1218103.508,-2889.155,40
1228103.508,-2889.155,40
1238103.508,-2889.155,40
1248103.508,-2889.155,40
1258103.508,-2889.155,40
1268103.508,-2889.155,40
1278103.508,-2889.155,40
1288103.508,-2889.155,40
1298103.508,-2889.155,40
1308103.508,-2889.155,40
1318103.508,-2889.155,40
1328103.508,-2889.155,40
1338103.508,-2889.155,40
1348103.508,-2889.155,40
1358103.508,-2889.155,10
1368103.508,-2889.155,10
1378103.508,-2889.155,10
1388103.508,-2889.155,10
1398103.508,-2889.155,10
1408103.508,-2889.155,10
1418103.508,-2889.155,10
1428103.508,-2889.155,10
1438103.508,-2889.155,10
1448103.508,-2889.155,10
1458103.508,-2889.155,10
1468103.508,-2889.155,10
1478103.508,-2889.155,10
1488103.508,-2889.155,10
1498103.508,-2889.155,10
1508103.508,-2889.155,10
1518103.508,-2889.155,10
1528103.508,-2889.155,10
1538103.508,-2889.155,10
1548103.508,-2889.155,10
1558103.508,-2889.155,10
1568103.508,-2889.155,10
1578103.508,-2889.155,10
1588103.508,-2889.155,10
1598103.508,-2889.155,10
1608103.508,-2889.155,10
1618103.508,-2889.155,11
1628103.508,-2889.155,10
1638103.508,-2889.155,10
1648103.508,-2889.155,10
1658103.508,-2889.155,00
1668103.508,-2889.155,00
1678103.508,-2889.155,00
1688103.508,-2889.155,50
1698103.508,-2889.155,50
1708103.508,-2889.155,50
1718103.508,-2889.155,50
1728103.508,-2889.155,50
1738103.508,-2889.155,50
1748103.508,-2889.155,50
1758103.508,-2889.155,50
1768103.508,-2889.155,50
1778103.508,-2889.155,50
1788103.508,-2889.155,00
1798103.508,-2889.155,00
1808103.508,-2889.155,00
1818103.508,-2889.155,00
1828103.508,-2889.155,00
1838103.508,-2889.155,00
28103.508,-12889.155,40
