X,Y,CI,Cluster,GroundwaterDepth,IrrigatedArea,Population,Region,TDS
178103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
188103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
198103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
208103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
218103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
228103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
238103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
248103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
258103.508,347110.845,0,31,100,0.0,0.0,Algeria,0.0
268103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
278103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
288103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
298103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
308103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
318103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
328103.50800000003,347110.845,0,17,100,0.0,0.0,Algeria,0.0
338103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
348103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
358103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
368103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
378103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
388103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
398103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
408103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
418103.508,347110.845,0,17,100,0.0,0.0,Algeria,0.0
428103.508,347110.845,0,25,100,0.0,0.0,Algeria,0.0
438103.508,347110.845,0,25,100,0.0,0.0,Algeria,0.0
448103.508,347110.845,0,25,100,0.0,0.0,Algeria,0.0
458103.508,347110.845,0,25,100,0.0,0.0,Algeria,0.0
468103.508,347110.845,0,25,100,0.0,0.0,Algeria,0.0
478103.508,347110.845,0,25,100,0.556591,4.335719999999999,Algeria,0.0
488103.508,347110.845,0,25,100,23.3768,85.6331,Algeria,0.0
498103.508,347110.845,1,25,100,237.108,371.246,Algeria,0.0
508103.508,347110.845,1,25,100,661.7860000000001,17593.6,Algeria,3000.0
518103.508,347110.845,1,25,100,421.89599999999996,21665.9,Algeria,3000.0
528103.5079999999,347110.845,1,25,100,701.8610000000001,3406.14,Algeria,3000.0
538103.5079999999,347110.845,1,25,100,139.704,906.7769999999999,Algeria,3000.0
548103.5079999999,347110.845,1,25,100,31.7257,540.41,Algeria,3000.0
558103.5079999999,347110.845,1,25,100,35.0652,258.78700000000003,Algeria,3000.0
568103.5079999999,347110.845,1,25,100,107.979,203.882,Algeria,3000.0
578103.5079999999,347110.845,1,16,100,337.85,248.25599999999997,Algeria,3000.0
588103.5079999999,347110.845,1,16,100,359.55800000000005,260.16,Algeria,3000.0
598103.5079999999,347110.845,1,16,100,298.33299999999997,309.685,Algeria,3000.0
608103.5079999999,347110.845,1,16,100,248.239,332.94800000000004,Algeria,3000.0
618103.5079999999,347110.845,1,16,100,217.07,216.67700000000002,Algeria,3000.0
628103.5079999999,347110.845,1,16,100,367.35,165.68,Algeria,3000.0
638103.5079999999,347110.845,1,16,250,213.731,136.27100000000002,Algeria,3000.0
648103.5079999999,347110.845,1,16,250,204.269,131.08700000000002,Algeria,3000.0
658103.5079999999,347110.845,1,16,250,48.98,182.679,Algeria,3000.0
668103.5079999999,347110.845,1,16,250,21.1504,290.17400000000004,Algeria,3000.0
678103.5079999999,347110.845,1,16,250,3.33954,244.40200000000002,Algeria,3000.0
688103.5079999999,347110.845,1,16,250,3.33954,186.333,Algeria,3000.0
698103.5079999999,347110.845,1,9,250,10.0186,218.995,Algeria,3000.0
708103.5079999999,347110.845,1,9,250,2.78295,185.21200000000002,Algeria,3000.0
718103.5079999999,347110.845,1,9,250,112.431,345.236,Algeria,3000.0
728103.5079999999,347110.845,1,9,250,12.245,173.821,Algeria,3000.0
738103.5079999999,347110.845,1,9,250,30.6125,140.137,Algeria,3000.0
748103.5079999999,347110.845,1,18,250,1.1131799999999998,136.625,Algeria,3000.0
758103.5079999999,347110.845,1,18,250,0.0,155.495,Algeria,3000.0
768103.5079999999,347110.845,1,18,250,0.0,200.72299999999998,Algeria,3000.0
778103.5079999999,347110.845,1,18,250,0.0,248.393,Algeria,3000.0
788103.5079999999,347110.845,1,18,250,0.0,364.2,Algeria,3000.0
798103.5079999999,347110.845,1,18,250,1.1131799999999998,2378.23,Algeria,3000.0
808103.5079999999,347110.845,1,18,250,852.14,15834.3,Algeria,3000.0
818103.5079999999,347110.845,1,33,250,0.0,547.356,Algeria,3000.0
828103.5079999999,347110.845,1,33,250,0.0,199.62900000000002,Algeria,3000.0
838103.5079999999,347110.845,1,18,250,0.0,169.882,Algeria,3000.0
848103.5079999999,347110.845,1,18,250,48.98,185.915,Algeria,3000.0
858103.5079999999,347110.845,1,18,250,347.31300000000005,235.83700000000002,Algeria,3000.0
868103.5079999999,347110.845,1,18,250,321.709,867.433,Algeria,3000.0
878103.5079999999,347110.845,1,18,250,468.093,856.623,Algeria,3000.0
888103.5079999999,347110.845,1,18,250,364.01,413.29,Algeria,3000.0
898103.5079999999,347110.845,1,18,250,1943.61,824.2610000000001,Algeria,3000.0
908103.5079999999,347110.845,1,18,250,853.81,469.259,Algeria,3000.0
918103.5079999999,347110.845,1,18,250,109.648,237.222,Algeria,3000.0
928103.5079999999,347110.845,1,18,250,0.556591,202.938,Algeria,3000.0
938103.5079999999,347110.845,1,18,250,0.0,263.188,Algeria,3000.0
948103.5079999999,347110.845,1,18,250,11.1318,426.26199999999994,Algeria,2495.87
958103.5079999999,347110.845,1,92,250,0.0,320.85400000000004,Tunisia,2000.0
968103.5079999999,347110.845,1,92,250,0.0,236.563,Tunisia,2000.0
978103.5079999999,347110.845,1,92,250,0.0,263.464,Tunisia,2000.0
988103.5079999999,347110.845,1,92,250,0.0,279.308,Tunisia,2314.05
998103.5079999999,347110.845,1,92,250,0.0,184.03099999999998,Tunisia,3000.0
1008103.5079999999,347110.845,1,80,250,0.0,136.75,Tunisia,3000.0
1018103.5079999999,347110.845,1,80,250,0.0,119.39,Tunisia,3000.0
1028103.5079999999,347110.845,1,80,250,0.0,131.22299999999998,Tunisia,3000.0
1038103.5079999999,347110.845,1,80,250,0.0,181.074,Tunisia,3000.0
1048103.5079999999,347110.845,1,80,250,0.0,273.605,Tunisia,3000.0
1058103.508,347110.845,1,80,250,0.556591,449.42199999999997,Tunisia,3165.29
1068103.508,347110.845,1,80,250,1274.59,3749.49,Tunisia,3966.94
1078103.508,347110.845,1,80,250,2592.04,3056.99,Tunisia,4000.0
1088103.508,347110.845,1,80,250,1266.24,4302.72,Tunisia,4000.0
1098103.508,347110.845,1,80,250,0.556591,508.065,Tunisia,4000.0
1108103.508,347110.845,1,80,250,0.0,254.887,Tunisia,4000.0
1118103.508,347110.845,1,80,250,0.0,256.471,Tunisia,4033.06
1128103.508,347110.845,1,80,250,0.0,265.16,Tunisia,4661.16
1138103.508,347110.845,0,75,250,0.0,77.4761,Tunisia,0.0
1148103.508,347110.845,0,75,250,0.0,0.0,Tunisia,0.0
1158103.508,347110.845,0,75,250,0.0,0.0,Tunisia,0.0
1168103.508,347110.845,0,75,100,0.0,0.0,Tunisia,0.0
1178103.508,347110.845,0,75,100,0.0,0.0,Tunisia,0.0
1188103.508,347110.845,0,75,100,3.33954,0.0,Tunisia,0.0
1198103.508,347110.845,0,75,100,0.0,0.0,Tunisia,0.0
1208103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1218103.508,347110.845,0,84,250,0.0,0.0,Tunisia,0.0
1228103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1238103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1248103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1258103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1268103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1278103.508,347110.845,0,84,100,0.0,0.0,Tunisia,0.0
1288103.508,347110.845,0,0,0,0.0,0.0,,0.0
1298103.508,347110.845,0,0,0,0.0,0.0,,0.0
1308103.508,347110.845,0,0,0,0.0,0.0,,0.0
1318103.508,347110.845,0,0,0,0.0,0.0,,0.0
1328103.508,347110.845,0,0,0,0.0,0.0,,0.0
1338103.508,347110.845,0,0,0,0.0,0.0,,0.0
1348103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1358103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1368103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1378103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1388103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1398103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1408103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1418103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1428103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1438103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1448103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1458103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1468103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1478103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1488103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1498103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1508103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1518103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1528103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1538103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1548103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1558103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1568103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1578103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1588103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1598103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1608103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1618103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1628103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1638103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1648103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1658103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1668103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1678103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1688103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1698103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1708103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1718103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1728103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1738103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1748103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1758103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1768103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1778103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1788103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1798103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1808103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1818103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1828103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
1838103.5080000001,347110.845,0,0,0,0.0,0.0,,0.0
28103.507999999998,337110.845,0,0,100,0.0,0.0,,0.0
38103.508,337110.845,0,0,100,0.0,0.0,,0.0
48103.508,337110.845,0,0,100,0.0,0.0,,0.0
58103.508,337110.845,0,0,100,0.0,0.0,,0.0
68103.508,337110.845,0,0,100,0.0,0.0,,0.0
78103.508,337110.845,0,0,100,0.0,0.0,,0.0
88103.508,337110.845,0,0,100,0.0,0.0,,0.0
98103.508,337110.845,0,0,100,0.0,0.0,,0.0
108103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
118103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
128103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
138103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
148103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
158103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
168103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
178103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
188103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
198103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
208103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
218103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
228103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
238103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
248103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
258103.508,337110.845,0,31,100,0.0,0.0,Algeria,0.0
268103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
278103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
288103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
298103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
308103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
318103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
328103.50800000003,337110.845,0,17,100,0.0,0.0,Algeria,0.0
338103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
348103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
358103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
368103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
378103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
388103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
398103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
408103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
418103.508,337110.845,0,17,100,0.0,0.0,Algeria,0.0
428103.508,337110.845,0,25,100,0.0,0.0,Algeria,0.0
438103.508,337110.845,0,25,100,0.0,0.0,Algeria,0.0
448103.508,337110.845,0,25,100,0.0,0.0,Algeria,0.0
458103.508,337110.845,0,25,100,6.6790899999999995,6.57475,Algeria,0.0
468103.508,337110.845,0,25,100,23.9334,147.945,Algeria,0.0
478103.508,337110.845,1,25,100,84.0452,1086.74,Algeria,0.0
488103.508,337110.845,1,25,100,171.986,280.434,Algeria,3000.0
498103.508,337110.845,1,25,100,455.291,231.89,Algeria,3000.0
508103.508,337110.845,1,25,100,217.07,310.736,Algeria,3000.0
518103.508,337110.845,1,25,100,123.007,474.67800000000005,Algeria,3000.0
528103.5079999999,337110.845,1,25,100,184.231,336.91900000000004,Algeria,3000.0
538103.5079999999,337110.845,1,25,100,224.863,240.47099999999998,Algeria,3000.0
548103.5079999999,337110.845,1,25,100,186.458,206.903,Algeria,3000.0
558103.5079999999,337110.845,1,25,100,115.771,171.403,Algeria,3000.0
568103.5079999999,337110.845,1,25,100,173.65599999999998,172.937,Algeria,3000.0
578103.5079999999,337110.845,1,25,100,163.08100000000002,192.581,Algeria,3000.0
588103.5079999999,337110.845,1,16,100,244.343,227.83900000000003,Algeria,3000.0
598103.5079999999,337110.845,1,16,100,396.849,242.937,Algeria,3000.0
608103.5079999999,337110.845,1,16,250,623.381,230.076,Algeria,3000.0
618103.5079999999,337110.845,1,16,250,576.628,204.946,Algeria,3000.0
628103.5079999999,337110.845,1,16,250,348.426,161.517,Algeria,3000.0
638103.5079999999,337110.845,1,16,250,274.95599999999996,134.494,Algeria,3000.0
648103.5079999999,337110.845,1,16,250,226.532,132.744,Algeria,3000.0
658103.5079999999,337110.845,1,16,250,56.7722,149.113,Algeria,3000.0
668103.5079999999,337110.845,1,16,250,8.90545,169.27599999999998,Algeria,3000.0
678103.5079999999,337110.845,1,16,250,10.0186,179.229,Algeria,3000.0
688103.5079999999,337110.845,1,16,250,0.0,175.865,Algeria,3000.0
698103.5079999999,337110.845,1,16,250,4.452719999999999,199.41299999999998,Algeria,3000.0
708103.5079999999,337110.845,1,16,250,0.0,196.63099999999997,Algeria,3000.0
718103.5079999999,337110.845,1,16,250,0.0,169.149,Algeria,3000.0
728103.5079999999,337110.845,1,9,250,0.0,117.499,Algeria,3000.0
738103.5079999999,337110.845,1,9,250,0.0,120.79799999999999,Algeria,3000.0
748103.5079999999,337110.845,1,18,250,0.0,132.812,Algeria,3000.0
758103.5079999999,337110.845,1,18,250,0.0,178.924,Algeria,3000.0
768103.5079999999,337110.845,1,18,250,0.0,249.9,Algeria,3000.0
778103.5079999999,337110.845,1,18,250,0.0,393.028,Algeria,3000.0
788103.5079999999,337110.845,1,18,250,0.0,640.7819999999999,Algeria,3000.0
798103.5079999999,337110.845,1,18,250,7.792269999999999,3546.98,Algeria,3000.0
808103.5079999999,337110.845,1,33,250,995.7410000000001,42991.1,Algeria,3000.0
818103.5079999999,337110.845,1,33,250,22.8202,466.277,Algeria,3000.0
828103.5079999999,337110.845,1,33,250,0.0,193.372,Algeria,3000.0
838103.5079999999,337110.845,1,33,250,0.0,152.882,Algeria,3000.0
848103.5079999999,337110.845,1,18,250,1.1131799999999998,200.343,Algeria,3000.0
858103.5079999999,337110.845,1,18,250,961.232,304.47900000000004,Algeria,3000.0
868103.5079999999,337110.845,1,18,250,1791.67,1784.11,Algeria,3000.0
878103.5079999999,337110.845,1,18,250,1979.24,12082.3,Algeria,3000.0
888103.5079999999,337110.845,1,18,250,1722.09,6134.96,Algeria,3000.0
898103.5079999999,337110.845,1,18,250,2618.76,6872.99,Algeria,3000.0
908103.5079999999,337110.845,1,18,250,982.939,818.903,Algeria,3000.0
918103.5079999999,337110.845,1,18,250,0.0,244.57299999999998,Algeria,3000.0
928103.5079999999,337110.845,1,18,250,0.0,186.418,Algeria,3000.0
938103.5079999999,337110.845,1,18,250,0.0,213.37099999999998,Algeria,3000.0
948103.5079999999,337110.845,1,18,250,7.23568,470.712,Algeria,2314.05
958103.5079999999,337110.845,1,18,250,7.23568,499.431,Algeria,2000.0
968103.5079999999,337110.845,1,92,250,0.0,214.831,Tunisia,2000.0
978103.5079999999,337110.845,1,92,250,0.0,223.265,Tunisia,2000.0
988103.5079999999,337110.845,1,92,250,0.0,168.747,Tunisia,2057.85
998103.5079999999,337110.845,1,80,250,0.0,136.974,Tunisia,2958.68
1008103.5079999999,337110.845,1,80,250,0.0,112.846,Tunisia,3000.0
1018103.5079999999,337110.845,1,80,250,0.0,104.51100000000001,Tunisia,3000.0
1028103.5079999999,337110.845,1,80,250,0.0,130.86,Tunisia,3000.0
1038103.5079999999,337110.845,1,80,250,0.556591,188.55700000000002,Tunisia,3000.0
1048103.5079999999,337110.845,1,80,250,10.5752,433.634,Tunisia,3000.0
1058103.508,337110.845,1,80,250,259.928,1023.07,Tunisia,3661.16
1068103.508,337110.845,1,80,250,805.943,4436.57,Tunisia,4000.0
1078103.508,337110.845,1,80,250,2830.26,4448.23,Tunisia,4000.0
1088103.508,337110.845,1,80,250,1796.67,23167.7,Tunisia,4000.0
1098103.508,337110.845,1,80,250,4.452719999999999,572.714,Tunisia,4000.0
1108103.508,337110.845,1,80,250,0.0,271.415,Tunisia,4190.08
1118103.508,337110.845,1,80,250,0.0,227.69,Tunisia,4768.6
1128103.508,337110.845,1,80,250,0.0,198.60299999999998,Tunisia,5000.0
1138103.508,337110.845,0,80,250,0.0,82.1698,Tunisia,0.0
1148103.508,337110.845,0,75,250,0.0,0.0,Tunisia,0.0
1158103.508,337110.845,0,75,250,0.0,0.0,Tunisia,0.0
1168103.508,337110.845,0,75,100,0.0,0.0,Tunisia,0.0
1178103.508,337110.845,0,75,100,6.6790899999999995,60.2991,Tunisia,0.0
1188103.508,337110.845,1,75,100,143.6,1525.56,Tunisia,0.0
1198103.508,337110.845,0,84,100,106.865,745.898,Tunisia,0.0
1208103.508,337110.845,0,84,100,0.0,0.0,Tunisia,0.0
1218103.508,337110.845,0,84,250,0.0,0.0,Tunisia,0.0
1228103.508,337110.845,0,84,250,0.0,0.0,Tunisia,0.0
1238103.508,337110.845,0,84,250,0.0,0.0,Tunisia,0.0
1248103.508,337110.845,0,84,250,0.0,0.0,Tunisia,0.0
1258103.508,337110.845,0,84,250,0.0,0.0,Tunisia,0.0
1268103.508,337110.845,0,84,100,0.0,0.0,Tunisia,0.0
1278103.508,337110.845,0,84,100,0.0,0.0,Tunisia,0.0
1288103.508,337110.845,0,0,0,0.0,0.0,,0.0
1298103.508,337110.845,0,0,0,0.0,0.0,,0.0
1308103.508,337110.845,0,0,0,0.0,0.0,,0.0
1318103.508,337110.845,0,0,0,0.0,0.0,,0.0
1328103.508,337110.845,0,0,0,0.0,0.0,,0.0
1338103.508,337110.845,0,0,0,0.0,0.0,,0.0
1348103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1358103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1368103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1378103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1388103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1398103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1408103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1418103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1428103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1438103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1448103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1458103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1468103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1478103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1488103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1498103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1508103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1518103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1528103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1538103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1548103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1558103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1568103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1578103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1588103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1598103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1608103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1618103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1628103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1638103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1648103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1658103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1668103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1678103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1688103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1698103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1708103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1718103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1728103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1738103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1748103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1758103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1768103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1778103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1788103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1798103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1808103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1818103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1828103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
1838103.5080000001,337110.845,0,0,0,0.0,0.0,,0.0
28103.507999999998,327110.845,0,0,100,0.0,0.0,,0.0
38103.508,327110.845,0,0,100,0.0,0.0,,0.0
48103.508,327110.845,0,0,100,0.0,0.0,,0.0
58103.508,327110.845,0,0,100,0.0,0.0,,0.0
68103.508,327110.845,0,0,100,0.0,0.0,,0.0
78103.508,327110.845,0,0,100,0.0,0.0,,0.0
88103.508,327110.845,0,0,100,0.0,0.0,,0.0
98103.508,327110.845,0,0,100,0.0,0.0,Algeria,0.0
108103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
118103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
128103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
138103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
148103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
158103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
168103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
178103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
188103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
198103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
208103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
218103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
228103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
238103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
248103.508,327110.845,0,31,100,0.0,0.0,Algeria,0.0
258103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
268103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
278103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
288103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
298103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
308103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
318103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
328103.50800000003,327110.845,0,17,100,0.0,0.0,Algeria,0.0
338103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
348103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
358103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
368103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
378103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
388103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
398103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
408103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
418103.508,327110.845,0,17,100,0.0,0.0,Algeria,0.0
428103.508,327110.845,0,25,100,0.0,0.0,Algeria,0.0
438103.508,327110.845,0,25,100,21.706999999999997,62.6661,Algeria,0.0
448103.508,327110.845,1,25,100,113.544,494.006,Algeria,0.0
458103.508,327110.845,1,25,100,24.49,181.812,Algeria,0.0
468103.508,327110.845,1,25,100,156.959,198.513,Algeria,3000.0
478103.508,327110.845,1,25,100,430.245,245.75900000000001,Algeria,3000.0
488103.508,327110.845,1,25,100,365.68,202.532,Algeria,3000.0
498103.508,327110.845,1,25,100,193.137,210.50799999999998,Algeria,3000.0
